ST,PUMA,prcnt_non_cit,prcnt_non_white,total_workforce,DOs
12,10307,0.040998826652085256,0.3801647243771573,87783,"[""Tampa FL District Office""]"
12,10308,0.04177481585408629,0.27008067344791303,57020,"[""Tampa FL District Office""]"
12,10501,0.05625431928127159,0.3747869154572679,86820,"[""Tampa FL District Office""]"
12,10502,0.08174230508708082,0.46797469662353763,87103,"[""Tampa FL District Office""]"
12,10503,0.0558743971032331,0.3170414048746977,69871,"[""Tampa FL District Office""]"
12,10504,0.07126477906617444,0.49231569874286457,61489,"[""Tampa FL District Office""]"
12,10700,0.03670047900817132,0.2456325725556495,42588,"[""Orlando FL District Office""]"
12,10900,0.027458331714518825,0.17104394110105287,102956,"[""Orlando FL District Office""]"
12,11101,0.10634982469809116,0.4867766090983855,46206,"[""Miami FL District Office""]"
12,11102,0.08674104202172708,0.4280800075281522,95641,"[""Miami FL District Office""]"
12,11300,0.019417598863607537,0.16040128858788016,78846,"[""Orlando FL District Office""]"
12,11501,0.10925681163112888,0.2792012357278214,62797,"[""Tampa FL District Office""]"
12,11502,0.04446896367253456,0.1279569353193908,59817,"[""Tampa FL District Office""]"
12,11503,0.03308717057631046,0.16378873443382566,55248,"[""Tampa FL District Office""]"
12,11701,0.06871767628630802,0.37247855502257776,64001,"[""Orlando FL District Office""]"
12,11702,0.06381620931716656,0.4147381856044067,59546,"[""Orlando FL District Office""]"
12,11703,0.057487486666119636,0.38618199721014196,60935,"[""Orlando FL District Office""]"
12,11704,0.03930543808149659,0.35547373832860674,60297,"[""Orlando FL District Office""]"
12,12100,0.03411381609551869,0.2868403370031529,38694,"[""Orlando FL District Office""]"
12,12701,0.053800866442033544,0.28959158736623836,54014,"[""Orlando FL District Office""]"
12,12702,0.028457839922526717,0.3148711327069777,58859,"[""Orlando FL District Office""]"
12,12703,0.027604401261180106,0.15740621581622805,62164,"[""Orlando FL District Office""]"
12,12704,0.03129332541097247,0.38748597081930414,60588,"[""Orlando FL District Office""]"
13,100,0.031856744291977455,0.33796902579286,70252,"[""Atlanta GA District Office""]"
13,200,0.03296297814767742,0.4622196711901931,48782,"[""Atlanta GA District Office""]"
13,300,0.018337341495408832,0.3005574989068649,73184,"[""Atlanta GA District Office""]"
13,401,0.03915973320497834,0.6111645923582938,87258,"[""Atlanta GA District Office""]"
13,402,0.05809000455225337,0.3368830070885088,61508,"[""Atlanta GA District Office""]"
13,500,0.03253844439491865,0.2818809895252953,67305,"[""Atlanta GA District Office""]"
13,600,0.024797123376495787,0.4264044171104081,50893,"[""Atlanta GA District Office""]"
13,700,0.04431341671091905,0.347127868011939,54611,"[""Atlanta GA District Office""]"
13,800,0.060135713290748814,0.39563807135892387,50253,"[""Atlanta GA District Office""]"
13,900,0.01478222451308862,0.6170612274953058,54322,"[""Atlanta GA District Office""]"
13,1001,0.14509772487408654,0.39815371461397675,74853,"[""Atlanta GA District Office""]"
13,1002,0.17278046136432476,0.4597860570408277,62727,"[""Atlanta GA District Office""]"
13,1003,0.03593248250308769,0.9118814326883491,60725,"[""Atlanta GA District Office""]"
13,1004,0.029770887638907943,0.9257175957683572,65601,"[""Atlanta GA District Office""]"
13,1005,0.13339893936908861,0.36300913017330927,91455,"[""Atlanta GA District Office""]"
13,1006,0.08842808210739016,0.32123407505975704,81162,"[""Atlanta GA District Office""]"
13,1007,0.0441609977324263,0.41055555555555556,88200,"[""Atlanta GA District Office""]"
13,1008,0.02997483372281143,0.9389717778177242,66756,"[""Atlanta GA District Office""]"
13,1100,0.0410484564856981,0.4704413338649766,47651,"[""Atlanta GA District Office""]"
13,1200,0.048,0.3333008130081301,61500,"[""Atlanta GA District Office""]"
13,1300,0.018792070078377132,0.336984785615491,54225,"[""Atlanta GA District Office""]"
13,1400,0.02077328442076455,0.5897021573936588,68694,"[""Atlanta GA District Office""]"
13,1500,0.03153231844272523,0.42869977539306214,80140,"[""Atlanta GA District Office""]"
13,1600,0.022530241295711004,0.38918294555932115,78783,"[""Atlanta GA District Office""]"
13,1700,0.029407727678265046,0.5902248758950427,87426,"[""Atlanta GA District Office""]"
13,1800,0.01968498325137196,0.4541800299337182,70155,"[""Atlanta GA District Office""]"
13,1900,0.015885114946033296,0.3347612659308494,65596,"[""Atlanta GA District Office""]"
13,2001,0.04554057707906833,0.9596482418530392,77667,"[""Atlanta GA District Office""]"
13,2002,0.06697204011878748,0.5357903289068191,71388,"[""Atlanta GA District Office""]"
13,2003,0.14668239588666057,0.6239121241124491,89854,"[""Atlanta GA District Office""]"
13,2004,0.2398069542970113,0.48366089080125596,85990,"[""Atlanta GA District Office""]"
13,2100,0.03466433843089642,0.2740269838887904,73303,"[""Atlanta GA District Office""]"
13,2200,0.027438231469440834,0.39193758127438233,46140,"[""Atlanta GA District Office""]"
13,2300,0.041281275680590285,0.30302659416362143,57193,"[""Atlanta GA District Office""]"
13,2400,0.052682765707574866,0.37079785672342924,54496,"[""Atlanta GA District Office""]"
13,2500,0.061020179079541596,0.2306628031430287,76614,"[""Atlanta GA District Office""]"
13,2600,0.013487027464046843,0.08784330058554034,81634,"[""Atlanta GA District Office""]"
13,2700,0.18624912175047675,0.42007427481682225,49815,"[""Atlanta GA District Office""]"
13,2800,0.06273010310986943,0.1556473666141844,84473,"[""Atlanta GA District Office""]"
13,2900,0.053985843011219115,0.21083660311138278,50717,"[""Atlanta GA District Office""]"
13,3001,0.20634772025091283,0.5724885310364198,85448,"[""Atlanta GA District Office""]"
13,3002,0.07331206804891015,0.3792929292929293,75240,"[""Atlanta GA District Office""]"
13,3003,0.04497620003440959,0.5433847565521592,69748,"[""Atlanta GA District Office""]"
13,3004,0.13807949858548527,0.623462846365602,104983,"[""Atlanta GA District Office""]"
13,3005,0.06108597285067873,0.23889633206097222,79118,"[""Atlanta GA District Office""]"
13,3101,0.09421643230895087,0.28312778798215693,64787,"[""Atlanta GA District Office""]"
13,3102,0.03981292720949754,0.13558280369348844,66712,"[""Atlanta GA District Office""]"
13,3200,0.023857537811026182,0.08438770531793788,61490,"[""Atlanta GA District Office""]"
13,3300,0.11862649171663447,0.27434205574650644,119577,"[""Atlanta GA District Office""]"
13,3400,0.15958818635607322,0.3745736272878536,96160,"[""Atlanta GA District Office""]"
13,3500,0.043725691579815804,0.18682336302257843,59393,"[""Atlanta GA District Office""]"
13,3600,0.07985003811272032,0.42435791733428746,64283,"[""Atlanta GA District Office""]"
13,3700,0.02631815971033812,0.22821681407958497,55513,"[""Atlanta GA District Office""]"
13,3800,0.03836642309250695,0.22161988459335225,71573,"[""Atlanta GA District Office""]"
13,3900,0.023544011151531635,0.25400333186006185,58826,"[""Atlanta GA District Office""]"
13,4000,0.021817621416934524,0.6614526000616442,90844,"[""Atlanta GA District Office""]"
13,4001,0.24028069142345393,0.6544600247813233,81513,"[""Atlanta GA District Office""]"
13,4002,0.09455492495521399,0.4139130172971834,66427,"[""Atlanta GA District Office""]"
13,4003,0.1423080918250753,0.6369585540666874,86643,"[""Atlanta GA District Office""]"
13,4004,0.1017189547521776,0.453387805442072,64865,"[""Atlanta GA District Office""]"
13,4005,0.08805593599077345,0.6590499531463995,69365,"[""Atlanta GA District Office""]"
13,4006,0.2949753658890016,0.761827995942617,110416,"[""Atlanta GA District Office""]"
13,4100,0.035656989802324124,0.3065719905695911,71683,"[""Atlanta GA District Office""]"
13,4200,0.022765497357039886,0.4873258049014897,49944,"[""Atlanta GA District Office""]"
13,4300,0.03825939829746735,0.6089145032517316,94565,"[""Atlanta GA District Office""]"
13,4400,0.054087646846557876,0.6098124908116488,74823,"[""Atlanta GA District Office""]"
13,4500,0.02991734328139858,0.2809109306805159,82026,"[""Atlanta GA District Office""]"
13,4600,0.028209733983406038,0.9053117782909931,58455,"[""Atlanta GA District Office""]"
13,5001,0.0740557423495076,0.885613831475824,58591,"[""Atlanta GA District Office""]"
13,5002,0.1176535167971895,0.9379345678108761,81978,"[""Atlanta GA District Office""]"
13,6001,0.037349186920790346,0.4961182024829516,57190,"[""Atlanta GA District Office""]"
13,6002,0.041731669266770674,0.6343858102150173,58972,"[""Atlanta GA District Office""]"
15,100,0.0973453449612713,0.6806900024779978,125101,"[""Honolulu District Office""]"
15,200,0.07704722249120428,0.6910256824074971,92943,"[""Honolulu District Office""]"
15,301,0.06415603532875368,0.7631010794896957,40760,"[""Honolulu District Office""]"
15,302,0.02521569718897857,0.696725113646906,53895,"[""Honolulu District Office""]"
15,303,0.05292899193255324,0.7558507158950505,55036,"[""Honolulu District Office""]"
15,304,0.14188121047877145,0.7989216350496838,70848,"[""Honolulu District Office""]"
15,305,0.18067481725029527,0.9159670571711304,62654,"[""Honolulu District Office""]"
15,306,0.0669060246707586,0.8613014719027472,67124,"[""Honolulu District Office""]"
15,307,0.09699852124215659,0.8996176545035504,75063,"[""Honolulu District Office""]"
15,308,0.09082344073864707,0.8530871176433641,63684,"[""Honolulu District Office""]"
16,100,0.015413755951760331,0.09055364404128871,57546,"[""Seattle District Office""]"
16,200,0.0068098695343632295,0.08507560456356789,73276,"[""Seattle District Office""]"
16,300,0.010731791582993241,0.09578717799226966,46311,"[""Portland District Office"", ""Seattle District Office""]"
16,400,0.05234199930769371,0.1573721510685201,54889,"[""Portland District Office""]"
16,500,0.0851746505255125,0.32430885566616946,57658,"[""Portland District Office""]"
16,600,0.04746715847077142,0.1944792973651192,66151,"[""Portland District Office""]"
16,701,0.02590034533793784,0.1511315984213123,64864,"[""Portland District Office""]"
16,702,0.04003085890622321,0.16142636722098405,58330,"[""Portland District Office""]"
16,800,0.035122536576360365,0.15325918062799035,65001,"[""Portland District Office""]"
16,900,0.07438587071164209,0.22045371737587974,52147,"[""Portland District Office""]"
16,1000,0.14002734698283617,0.31778273541794105,55582,"[""Portland District Office""]"
16,1100,0.04908118528652716,0.16345884767264698,64322,"[""Portland District Office""]"
16,1200,0.04145511248027079,0.1614087131800635,52587,"[""Portland District Office""]"
16,1300,0.03532795921179551,0.16513366404850488,58056,"[""Portland District Office""]"
17,104,0.016373490847721668,0.10598143580423212,61624,"[""Chicago IL District Office"", ""St. Louis MO District Office""]"
17,105,0.06389891696750903,0.26373229658428216,72020,"[""St. Louis MO District Office""]"
17,202,0.014409014624790217,0.07178134739870534,83420,"[""St. Louis MO District Office""]"
17,300,0.007506084759303643,0.05469780577076715,53823,"[""St. Louis MO District Office""]"
17,401,0.022598784653989176,0.06232427366447985,66154,"[""St. Louis MO District Office""]"
17,501,0.01073570723559335,0.04834864474982917,65855,"[""St. Louis MO District Office""]"
17,600,0.014295317937361595,0.06926210060107561,50576,"[""St. Louis MO District Office""]"
17,700,0.007403979639055993,0.042432046355350785,49703,"[""St. Louis MO District Office""]"
17,800,0.00844244743216204,0.08405588514059044,56974,"[""St. Louis MO District Office""]"
17,900,0.01743383472962681,0.13156892612338156,84032,"[""St. Louis MO District Office""]"
17,1001,0.008064091770153652,0.07128762365817723,76016,"[""St. Louis MO District Office""]"
17,1104,0.01630968495368527,0.25588555352071557,75354,"[""St. Louis MO District Office""]"
17,1105,0.029219162162660715,0.49128405674125175,54211,"[""St. Louis MO District Office""]"
17,1204,0.014162027472440821,0.11394281568862465,63409,"[""St. Louis MO District Office""]"
17,1205,0.01248754752985085,0.1521656774845309,71271,"[""St. Louis MO District Office""]"
17,1300,0.016964222565750257,0.17684621058268415,98973,"[""St. Louis MO District Office""]"
17,1500,0.015473965555354595,0.21279717047486987,49761,"[""St. Louis MO District Office""]"
17,1602,0.007853440725904869,0.0412485104305753,69651,"[""St. Louis MO District Office""]"
17,1701,0.03409027256534062,0.26650459876992705,89263,"[""St. Louis MO District Office""]"
17,1900,0.01591552528885148,0.05157242329175912,65345,"[""St. Louis MO District Office""]"
17,2000,0.04708081167675329,0.18570888216447134,89888,"[""St. Louis MO District Office""]"
17,2100,0.08257024992137929,0.2958081284569991,108114,"[""St. Louis MO District Office""]"
17,2200,0.017336844352715108,0.11626218774464452,70255,"[""St. Louis MO District Office""]"
17,2300,0.04833870846771169,0.250131253281332,53332,"[""Chicago IL District Office""]"
17,2400,0.020922227401484455,0.12626842124134963,55778,"[""St. Louis MO District Office""]"
17,2501,0.01699500654761048,0.08475917744743924,69491,"[""St. Louis MO District Office""]"
17,2601,0.04503217843603985,0.21780833994534074,56715,"[""Chicago IL District Office""]"
17,2700,0.027744515029124638,0.14414158429908058,49271,"[""Chicago IL District Office""]"
17,2801,0.06846526890765028,0.37022960216829187,96297,"[""Chicago IL District Office""]"
17,2901,0.05275744330335198,0.16640316730659369,75269,"[""Chicago IL District Office""]"
17,3005,0.23341105543174412,0.689115900395481,77627,"[""Chicago IL District Office""]"
17,3007,0.040729306761217755,0.16838855605819783,65432,"[""Chicago IL District Office""]"
17,3008,0.18864512381857543,0.5154311209673161,75756,"[""Chicago IL District Office""]"
17,3009,0.018463674224895883,0.17061545580749654,64830,"[""Chicago IL District Office""]"
17,3102,0.1307145573137559,0.5187194711749393,68378,"[""Chicago IL District Office""]"
17,3105,0.0594307038786772,0.36657535696798865,75567,"[""Chicago IL District Office""]"
17,3106,0.10613505989539396,0.44785515437826895,94832,"[""Chicago IL District Office""]"
17,3107,0.012220047836486192,0.11721388707690078,68985,"[""Chicago IL District Office""]"
17,3108,0.013787029352483868,0.2202198472248099,59041,"[""Chicago IL District Office""]"
17,3202,0.06414566276881505,0.22766241495230896,62171,"[""Chicago IL District Office""]"
17,3203,0.09590606816292602,0.2683469896686854,67368,"[""Chicago IL District Office""]"
17,3204,0.06919312620917265,0.2459314897006942,79083,"[""Chicago IL District Office""]"
17,3205,0.07652434456928839,0.26043445692883893,66750,"[""Chicago IL District Office""]"
17,3207,0.1300048239266763,0.37604015918958034,66336,"[""Chicago IL District Office""]"
17,3208,0.11732935751735306,0.4267320964859448,101279,"[""Chicago IL District Office""]"
17,3209,0.12253094831666977,0.3871157459871186,69713,"[""Chicago IL District Office""]"
17,3306,0.07278295207285203,0.28531792173702814,86861,"[""Chicago IL District Office""]"
17,3307,0.21732040046512946,0.7238861000028362,70518,"[""Chicago IL District Office""]"
17,3308,0.08744673155850487,0.2149293161196987,63593,"[""Chicago IL District Office""]"
17,3309,0.11591662294788295,0.36476820514132896,78151,"[""Chicago IL District Office""]"
17,3310,0.12015223164202843,0.2462829634047629,70419,"[""Chicago IL District Office""]"
17,3401,0.15469254750384404,0.3292753459634076,70889,"[""Chicago IL District Office""]"
17,3407,0.10782464347694862,0.6126591283914155,92771,"[""Chicago IL District Office""]"
17,3408,0.20405622855754926,0.7068443796743278,98811,"[""Chicago IL District Office""]"
17,3409,0.11512075557154085,0.37223088092288426,75069,"[""Chicago IL District Office""]"
17,3410,0.061681252828023087,0.18643431812914546,90611,"[""Chicago IL District Office""]"
17,3411,0.07519312898531864,0.44358740787185463,84529,"[""Chicago IL District Office""]"
17,3412,0.05194188932690904,0.49780989925536573,54792,"[""Chicago IL District Office""]"
17,3413,0.053602984488513646,0.8559051639505203,81488,"[""Chicago IL District Office""]"
17,3414,0.047993978350737175,0.7804129130923081,83698,"[""Chicago IL District Office""]"
17,3415,0.1919844954513241,0.3541314126205869,69141,"[""Chicago IL District Office""]"
17,3416,0.07459267186157625,0.21459900221562392,66347,"[""Chicago IL District Office""]"
17,3417,0.21458493126438138,0.5648858339725058,67796,"[""Chicago IL District Office""]"
17,3418,0.14494286923402455,0.3860151697646408,61438,"[""Chicago IL District Office""]"
17,3419,0.17010782117024317,0.3251026331223026,66499,"[""Chicago IL District Office""]"
17,3420,0.12645214455119186,0.3241749407082848,99508,"[""Chicago IL District Office""]"
17,3421,0.10749437410497124,0.4373309390130248,87986,"[""Chicago IL District Office""]"
17,3422,0.2027797162130728,0.397432542451733,68784,"[""Chicago IL District Office""]"
17,3501,0.1528003170170208,0.42430275125485906,105988,"[""Chicago IL District Office""]"
17,3502,0.05531751979407644,0.19998533772115604,122764,"[""Chicago IL District Office""]"
17,3503,0.13876955684446823,0.4039107991385303,87757,"[""Chicago IL District Office""]"
17,3504,0.1917927933633082,0.5427522006206067,78955,"[""Chicago IL District Office""]"
17,3520,0.15777637125119517,0.44044332520839785,74257,"[""Chicago IL District Office""]"
17,3521,0.18085866821542654,0.8839770366564657,89534,"[""Chicago IL District Office""]"
17,3522,0.1578792687944513,0.5361429495091988,85065,"[""Chicago IL District Office""]"
17,3523,0.2213637265601746,0.9295441015973807,80632,"[""Chicago IL District Office""]"
17,3524,0.10950713034776081,0.4303977983487616,119910,"[""Chicago IL District Office""]"
17,3525,0.0999954113706236,0.3094571651447713,108965,"[""Chicago IL District Office""]"
17,3526,0.2755034021305764,0.8163855664138651,79509,"[""Chicago IL District Office""]"
17,3527,0.20741149697696026,0.7601766694046833,74263,"[""Chicago IL District Office""]"
17,3528,0.10265617483334478,0.982664421689231,58204,"[""Chicago IL District Office""]"
17,3529,0.05993593283994256,0.8539710593173534,90530,"[""Chicago IL District Office""]"
17,3530,0.04128913160526113,0.6903930466887163,65005,"[""Chicago IL District Office""]"
17,3531,0.014643709512444597,0.983890214797136,58660,"[""Chicago IL District Office""]"
17,3532,0.0815837328484047,0.9331459745412465,60490,"[""Chicago IL District Office""]"
17,3601,0.054532035862672204,0.2052809971572272,73168,"[""Chicago IL District Office""]"
17,3602,0.05809439832973537,0.1586650045101199,98667,"[""Chicago IL District Office""]"
17,3700,0.0498293800285932,0.2646748828618239,95827,"[""Chicago IL District Office""]"
18,101,0.09518178538501623,0.6847917585280795,49894,"[""Indianapolis IN District Office""]"
18,102,0.015068593111500292,0.6305275831873906,54816,"[""Indianapolis IN District Office""]"
18,103,0.029622029522737802,0.33146885549745153,60428,"[""Indianapolis IN District Office""]"
18,104,0.014752088822509968,0.16182210136248995,70973,"[""Indianapolis IN District Office""]"
18,200,0.015725185370920946,0.15954436364938926,83751,"[""Indianapolis IN District Office""]"
18,300,0.019353563309281407,0.17598102204210733,50585,"[""Indianapolis IN District Office""]"
18,401,0.07211128643197853,0.39695667156355985,55137,"[""Indianapolis IN District Office""]"
18,402,0.03076609876197626,0.14351150865853193,78593,"[""Indianapolis IN District Office""]"
18,500,0.07238322603369665,0.22336262058978926,102206,"[""Indianapolis IN District Office""]"
18,600,0.02048437519006435,0.07159800021895413,82209,"[""Indianapolis IN District Office""]"
18,700,0.02017069066877496,0.06337043118652314,49329,"[""Indianapolis IN District Office""]"
18,800,0.0445125418588488,0.11682567763947685,63308,"[""Indianapolis IN District Office""]"
18,900,0.006569094117472604,0.04752583893115055,67437,"[""Indianapolis IN District Office""]"
18,1001,0.06396559933341268,0.31717950244018567,67208,"[""Indianapolis IN District Office""]"
18,1002,0.04910289832847723,0.2312988805397945,65210,"[""Indianapolis IN District Office""]"
18,1003,0.01612035607072828,0.11738881465928612,57629,"[""Indianapolis IN District Office""]"
18,1100,0.038224090371732564,0.08690726389071325,60904,"[""Indianapolis IN District Office""]"
18,1200,0.08670133144252738,0.20051406286929804,101544,"[""Indianapolis IN District Office""]"
18,1300,0.03326756297893819,0.14122271677449946,65379,"[""Indianapolis IN District Office""]"
18,1400,0.004769500465894913,0.09823275793995483,63319,"[""Indianapolis IN District Office""]"
18,1500,0.009781572512123348,0.047104903220458405,48254,"[""Indianapolis IN District Office""]"
18,1600,0.007019106389295333,0.0370888733379986,47157,"[""Indianapolis IN District Office""]"
18,1700,0.01225396339128437,0.127670981082944,52228,"[""Indianapolis IN District Office""]"
18,1801,0.03219315895372234,0.09083486425801184,68586,"[""Indianapolis IN District Office""]"
18,1802,0.05177500842034355,0.18473560121252947,74225,"[""Indianapolis IN District Office""]"
18,1803,0.03044746800704856,0.14774532744027502,69234,"[""Indianapolis IN District Office""]"
18,1900,0.02113161697097071,0.12550899776697755,60904,"[""Indianapolis IN District Office""]"
18,2000,0.01799349547511312,0.1230026866515837,56576,"[""Indianapolis IN District Office""]"
18,2100,0.009950415438220317,0.041761592066470114,59696,"[""Indianapolis IN District Office""]"
18,2200,0.02452840687774748,0.15370318847031328,89855,"[""Indianapolis IN District Office""]"
18,2301,0.08837887314394197,0.6141094311478744,58996,"[""Indianapolis IN District Office""]"
18,2302,0.03323636254013234,0.2841746680132041,66343,"[""Indianapolis IN District Office""]"
18,2303,0.04033449559718693,0.44505348383665266,67684,"[""Indianapolis IN District Office""]"
18,2304,0.17291264039436463,0.5476010419292496,71406,"[""Indianapolis IN District Office""]"
18,2305,0.05770294838352699,0.44362764471846755,75906,"[""Indianapolis IN District Office""]"
18,2306,0.05574695028504873,0.35746950285048734,81565,"[""Indianapolis IN District Office""]"
18,2307,0.08953630262355095,0.22552554218204005,72116,"[""Indianapolis IN District Office""]"
18,2400,0.027550618257056996,0.10387211192669589,81196,"[""Indianapolis IN District Office""]"
18,2500,0.013742810841727305,0.06766546979759143,62942,"[""Indianapolis IN District Office""]"
18,2600,0.01337636655348681,0.07477332935338234,53602,"[""Indianapolis IN District Office""]"
18,2700,0.012313335079905684,0.042088027246528686,76340,"[""Indianapolis IN District Office""]"
18,2800,0.05752357041047167,0.14593385900906203,76473,"[""Indianapolis IN District Office""]"
18,2900,0.09648012154975943,0.157033426183844,63184,"[""Indianapolis IN District Office""]"
18,3000,0.012382468349744578,0.05143629229288517,54028,"[""Indianapolis IN District Office""]"
18,3100,0.007033033436283067,0.028299986571773867,59576,"[""Indianapolis IN District Office""]"
18,3200,0.01659330567782387,0.06070489882516863,63158,"[""Indianapolis IN District Office""]"
18,3300,0.02066373777835207,0.15051470904940345,92868,"[""Indianapolis IN District Office""]"
18,3400,0.013441960944890785,0.04840235516710673,70823,"[""Indianapolis IN District Office""]"
18,3500,0.012826017701566546,0.06888097843400695,72197,"[""Indianapolis IN District Office""]"
18,3600,0.02774558818660398,0.15385888818991492,60406,"[""Indianapolis IN District Office""]"
19,100,0.03391445621270347,0.07842034554941106,64014,"[""Des Moines IA District Office""]"
19,200,0.007660202148879465,0.07395363650077943,59659,"[""Des Moines IA District Office""]"
19,400,0.016869637865107163,0.04315414029112175,62242,"[""Des Moines IA District Office""]"
19,500,0.037867505102322244,0.16382591428098628,72516,"[""Des Moines IA District Office""]"
19,600,0.024832236009116233,0.07535135477336034,63184,"[""Des Moines IA District Office""]"
19,700,0.011724362766997912,0.05931006170081744,82819,"[""Des Moines IA District Office""]"
19,800,0.02533349651205483,0.10499020927671032,65368,"[""Des Moines IA District Office""]"
19,900,0.02076416633841652,0.18508806482471443,88855,"[""Des Moines IA District Office""]"
19,1000,0.03337705757202502,0.12608577415897493,125026,"[""Des Moines IA District Office""]"
19,1100,0.08097138060688291,0.18478998263749152,86969,"[""Des Moines IA District Office""]"
19,1200,0.05167620875666016,0.1499652513485786,60434,"[""Des Moines IA District Office""]"
19,1300,0.06701076021345465,0.14052430525180065,68586,"[""Des Moines IA District Office""]"
19,1400,0.012490700967099422,0.06620911425211778,83342,"[""Des Moines IA District Office""]"
19,1500,0.05110559867701582,0.1407004347710117,112473,"[""Des Moines IA District Office""]"
19,1600,0.01762385999507025,0.10506531920138033,81140,"[""Des Moines IA District Office""]"
19,1700,0.10324504977180436,0.3078215402307112,111308,"[""Des Moines IA District Office""]"
19,1800,0.02560676034194753,0.059152992040876484,50885,"[""Des Moines IA District Office""]"
19,1900,0.06651319575762558,0.14928882676971142,60815,"[""Des Moines IA District Office""]"
19,2000,0.04467082301703308,0.2058437490678042,67046,"[""Des Moines IA District Office""]"
19,2100,0.02406966855764987,0.08356566950493557,92897,"[""Des Moines IA District Office""]"
19,2200,0.03158810503005378,0.11208478329642518,63220,"[""Des Moines IA District Office""]"
19,2300,0.016177512300652844,0.11360634081902246,52233,"[""Des Moines IA District Office""]"
20,100,0.026759290435768843,0.09737900724804621,56429,"[""Kansas City KS District Office""]"
20,200,0.0183783198125601,0.1090239310914582,73837,"[""Kansas City KS District Office""]"
20,300,0.03643660474929014,0.22786757824273093,63041,"[""Kansas City KS District Office""]"
20,400,0.012456234850525182,0.13291139240506328,59408,"[""Kansas City KS District Office""]"
20,500,0.17871116365808173,0.5715173750350426,82043,"[""Kansas City KS District Office""]"
20,601,0.037761832282380225,0.17477712546205698,68985,"[""Kansas City KS District Office""]"
20,602,0.04686602466632877,0.1784310412794954,88785,"[""Kansas City KS District Office""]"
20,603,0.06284022122544963,0.2219222227060924,91852,"[""Kansas City KS District Office""]"
20,604,0.06733182125277483,0.1891347360293408,82888,"[""Kansas City KS District Office""]"
20,700,0.05103534528090047,0.19268649716470304,70363,"[""Kansas City KS District Office""]"
20,801,0.043873486611192176,0.3317032772015617,50714,"[""Kansas City KS District Office""]"
20,802,0.007059052626454408,0.12102624020252178,61623,"[""Kansas City KS District Office""]"
20,900,0.04348069390039172,0.15351613504943107,53610,"[""Kansas City KS District Office""]"
20,1000,0.02290226659577401,0.12644493019042555,50781,"[""Kansas City KS District Office""]"
20,1100,0.03080673758865248,0.13009751773049646,54144,"[""Kansas City KS District Office""]"
20,1200,0.19110777680264984,0.5110551198935538,70646,"[""Kansas City KS District Office""]"
20,1301,0.032487473735251335,0.18071301577039414,86618,"[""Kansas City KS District Office""]"
20,1302,0.037113927738927736,0.244512432012432,82368,"[""Kansas City KS District Office""]"
20,1303,0.09606445073573101,0.390164621998532,57222,"[""Kansas City KS District Office""]"
20,1304,0.06138233945507638,0.28081183483360284,82874,"[""Kansas City KS District Office""]"
20,1400,0.007282461078197886,0.06404629283366466,50807,"[""Kansas City KS District Office""]"
20,1500,0.01659120257613155,0.119799924808343,61177,"[""Kansas City KS District Office""]"
21,100,0.010906835100383488,0.11250845928265284,88660,"[""Louisville KY District Office""]"
21,200,0.012014626501828312,0.08464652620581578,45944,"[""Louisville KY District Office""]"
21,300,0.016591894533697586,0.2617609463896338,39899,"[""Louisville KY District Office""]"
21,400,0.017144298956203022,0.07667791028126743,75302,"[""Louisville KY District Office""]"
21,500,0.06419328296806044,0.20224399730720324,66845,"[""Louisville KY District Office""]"
21,600,0.01649878816178596,0.05667845151535365,44973,"[""Louisville KY District Office""]"
21,700,0.022596964586846544,0.060202360876897135,41510,"[""Louisville KY District Office""]"
21,800,0.005116160089300248,0.03785958466082184,43001,"[""Louisville KY District Office""]"
21,900,0.006176836861768368,0.04084682440846824,40150,"[""Louisville KY District Office""]"
21,1000,0.009337433603578417,0.03441431367067375,35770,"[""Louisville KY District Office""]"
21,1100,0.002845536837330144,0.02179516258737654,48497,"[""Louisville KY District Office""]"
21,1200,0.012709042826430242,0.09545099979071936,52561,"[""Louisville KY District Office""]"
21,1300,0.01882982280173855,0.17832163156135072,74775,"[""Louisville KY District Office""]"
21,1400,0.014660606949127694,0.10029949525624647,47747,"[""Louisville KY District Office""]"
21,1500,0.021257194962101784,0.0894929807564446,52641,"[""Louisville KY District Office""]"
21,1600,0.010861861515386264,0.058199139621895137,60671,"[""Louisville KY District Office""]"
21,1701,0.02905380268216203,0.6412563998086701,56447,"[""Louisville KY District Office""]"
21,1702,0.027503267206061586,0.1404972026842484,68101,"[""Louisville KY District Office""]"
21,1703,0.04141069397042093,0.20279538436535025,61530,"[""Louisville KY District Office""]"
21,1704,0.05672266036111149,0.22675396033514209,73163,"[""Louisville KY District Office""]"
21,1705,0.08757715501951047,0.4144022703086201,70475,"[""Louisville KY District Office""]"
21,1706,0.0720388376143392,0.2765534360043336,72919,"[""Louisville KY District Office""]"
21,1800,0.03300379468743759,0.13073363957126688,60084,"[""Louisville KY District Office""]"
21,1901,0.10221759144065688,0.2704963921373476,64304,"[""Louisville KY District Office""]"
21,1902,0.0657086732617198,0.26140124232395984,113014,"[""Louisville KY District Office""]"
21,2000,0.03216806443577182,0.13141243876110603,60215,"[""Louisville KY District Office""]"
21,2100,0.026524231370505472,0.09546638874413757,57570,"[""Louisville KY District Office""]"
21,2200,0.016365294843590707,0.09121639748886623,55911,"[""Louisville KY District Office""]"
